run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,warm_start_mode,lasserre_level,initial_solver_level_M,sdp_seed,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,time_limit,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,warm_start_cache_dir,warm_start_cache_max_file_mb,warm_start_cache_max_total_gb,sdp_max_parallel,sdp_threads,qaoa_max_parallel,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_memory_poll_seconds,sdp_max_retries,queue_poll_interval_seconds,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
b16a5e77,8,8,3,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,,,,8.29589880370072,,1.5174037915587018,,,,261.90312337875366,261.90312337875366,False,,0.0,0.0,,,261.9137623310089,2026-06-22 22:47:22,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,4,,1,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
7c3d26f0,6,9,1,50.0,False,False,"[1, 1, 1]",5.999999999999998,,,,,,,,,,,7.607237528509726,,1.267872921418288,,,,72.31331253051758,72.31331253051758,False,,0.0,0.0,,,72.32098841667175,2026-06-22 22:47:31,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,True,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,1,,2,"[(0, 1), (3, 5), (0, 3), (3, 4), (1, 5), (2, 5), (1, 4), (0, 2), (2, 4)]",
897e1f59,5,4,5,50.0,False,False,"[1, 1, 1]",2.8546376797184614,,,,,,,,,,,5.33237149698997,,1.8679678807840423,,,,363.687096118927,363.687096118927,False,,0.0,0.0,,,363.69408893585205,2026-06-22 22:48:13,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,1,,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
4059c2b6,5,4,5,50.0,False,False,"[1, 1, 1]",2.8546376797184614,,,,,,,,,,,5.499239306348879,,1.9264228680997588,,,,367.30692958831787,367.30692958831787,False,,0.0,0.0,,,367.3129014968872,2026-06-22 22:48:16,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,3,,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
1a7d94ab,5,4,5,50.0,False,False,"[1, 1, 1]",2.8546376797184614,,,,,,,,,,,5.474765657600185,,1.9178495738696104,,,,366.9741084575653,366.9741084575653,False,,0.0,0.0,,,366.98283886909485,2026-06-22 22:48:17,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,5,,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
1c94caa7,5,4,5,50.0,False,False,"[1, 1, 1]",2.8546376797184614,,,,,,,,,,,5.2906111526401,,1.8533389334235533,,,,365.5909106731415,365.5909106731415,False,,0.0,0.0,,,365.60105633735657,2026-06-22 22:48:17,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,8,,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
b273e1b2,5,4,5,50.0,False,False,"[1, 1, 1]",2.8546376797184614,,,,,,,,,,,5.402803990397471,,1.8926408870670839,,,,367.8920428752899,367.8920428752899,False,,0.0,0.0,,,367.8978867530823,2026-06-22 22:48:17,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,2,,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
e57d1c4b,5,4,5,50.0,False,False,"[1, 1, 1]",2.8546376797184614,,,,,,,,,,,5.214833723938496,,1.8267935580717232,,,,366.99388909339905,366.99388909339905,False,,0.0,0.0,,,367.0004448890686,2026-06-22 22:48:17,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,6,,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
97b2db1e,5,4,5,50.0,False,False,"[1, 1, 1]",2.8546376797184614,,,,,,,,,,,5.417514496526836,,1.8977940825965482,,,,368.10864520072937,368.10864520072937,False,,0.0,0.0,,,368.11484599113464,2026-06-22 22:48:18,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,4,,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
7b29e61e,5,4,5,50.0,False,False,"[1, 1, 1]",2.8546376797184614,,,,,,,,,,,5.367666638847111,,1.8803320214621764,,,,367.7093119621277,367.7093119621277,False,,0.0,0.0,,,367.7183756828308,2026-06-22 22:48:19,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,7,,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
a39bd765,5,4,5,50.0,False,False,"[1, 1, 1]",2.8546376797184614,,,,,,,,,,,5.374754691623156,,1.882815017054368,,,,367.05216574668884,367.05216574668884,False,,0.0,0.0,,,367.06643533706665,2026-06-22 22:48:20,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,10,,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
d8f65597,5,4,5,50.0,False,False,"[1, 1, 1]",2.8546376797184614,,,,,,,,,,,5.407000420891794,,1.8941109266886227,,,,369.53915095329285,369.53915095329285,False,,0.0,0.0,,,369.54810333251953,2026-06-22 22:48:22,x86_64,dacsgpu0002,,64,64,3.11.15,0.24,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,9,,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
e2ffa8af,6,9,1,50.0,False,False,"[1, 1, 1]",5.999999999999998,,,,,,,,,,,5.837684039233051,,0.9729473398721754,,,,70.55220794677734,70.55220794677734,False,,0.0,0.0,,,70.56076312065125,2026-06-22 22:48:37,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,True,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,2,,2,"[(0, 1), (3, 5), (0, 3), (3, 4), (1, 5), (2, 5), (1, 4), (0, 2), (2, 4)]",
a8b211e9,8,8,3,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,,,,7.565080795533021,,1.3837297867554665,,,,264.6499924659729,264.6499924659729,False,,0.0,0.0,,,264.66201281547546,2026-06-22 22:48:44,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,5,,1,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
85ba1f24,6,9,1,50.0,False,False,"[1, 1, 1]",5.999999999999998,,,,,,,,,,,6.663675539458252,,1.110612589909709,,,,70.48560428619385,70.48560428619385,False,,0.0,0.0,,,70.4916889667511,2026-06-22 22:48:48,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,True,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,3,,2,"[(0, 1), (3, 5), (0, 3), (3, 4), (1, 5), (2, 5), (1, 4), (0, 2), (2, 4)]",
b93b7a55,8,8,3,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,,,,7.531767359974431,,1.377636422477216,,,,263.6209568977356,263.6209568977356,False,,0.0,0.0,,,263.63723945617676,2026-06-22 22:49:08,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,6,,1,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
7038301c,8,8,3,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,,,,7.737048647843683,,1.4151844461355931,,,,263.1458201408386,263.1458201408386,False,,0.0,0.0,,,263.15752148628235,2026-06-22 22:49:23,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,7,,1,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
efdf2e0a,8,8,3,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,,,,7.685681953778878,,1.4057889582953844,,,,263.8356430530548,263.8356430530548,False,,0.0,0.0,,,263.857213973999,2026-06-22 22:49:24,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,8,,1,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
c2c546ca,8,8,3,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,,,,8.519027022642504,,1.5582161994047292,,,,263.4318745136261,263.4318745136261,False,,0.0,0.0,,,263.4424624443054,2026-06-22 22:49:25,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,9,,1,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
2a4b6145,6,9,1,50.0,False,False,"[1, 1, 1]",5.999999999999998,,,,,,,,,,,5.197316228912606,,0.8662193714854346,,,,69.90719842910767,69.90719842910767,False,,0.0,0.0,,,69.91768455505371,2026-06-22 22:49:33,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,True,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,4,,2,"[(0, 1), (3, 5), (0, 3), (3, 4), (1, 5), (2, 5), (1, 4), (0, 2), (2, 4)]",
a92eb9f4,6,9,1,50.0,False,False,"[1, 1, 1]",5.999999999999998,,,,,,,,,,,6.663652974095276,,1.1106088290158798,,,,70.57963585853577,70.57963585853577,False,,0.0,0.0,,,70.59127426147461,2026-06-22 22:49:34,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,True,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,5,,2,"[(0, 1), (3, 5), (0, 3), (3, 4), (1, 5), (2, 5), (1, 4), (0, 2), (2, 4)]",
b129c013,6,9,1,50.0,False,False,"[1, 1, 1]",5.999999999999998,,,,,,,,,,,5.837542796891483,,0.9729237994819141,,,,70.67945122718811,70.67945122718811,False,,0.0,0.0,,,70.69499731063843,2026-06-22 22:49:35,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,True,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,6,,2,"[(0, 1), (3, 5), (0, 3), (3, 4), (1, 5), (2, 5), (1, 4), (0, 2), (2, 4)]",
f8e41bc5,6,9,1,50.0,False,False,"[1, 1, 1]",5.999999999999998,,,,,,,,,,,7.607312334455677,,1.2678853890759465,,,,70.79556083679199,70.79556083679199,False,,0.0,0.0,,,70.82194805145264,2026-06-22 22:50:01,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,True,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,7,,2,"[(0, 1), (3, 5), (0, 3), (3, 4), (1, 5), (2, 5), (1, 4), (0, 2), (2, 4)]",
321bf065,6,9,3,50.0,False,False,"[1, 1, 1]",5.999999999999998,,,,,,,,,,,9.280689060634304,,1.5467815101057176,,,,233.77840876579285,233.77840876579285,False,,0.0,0.0,,,233.79620623588562,2026-06-22 22:50:34,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,True,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,1,,2,"[(0, 1), (3, 5), (0, 3), (3, 4), (1, 5), (2, 5), (1, 4), (0, 2), (2, 4)]",
1d93488e,6,9,1,50.0,False,False,"[1, 1, 1]",5.999999999999998,,,,,,,,,,,6.662823857608197,,1.1104706429346998,,,,72.49306535720825,72.49306535720825,False,,0.0,0.0,,,72.50068831443787,2026-06-22 22:50:39,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,True,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,8,,2,"[(0, 1), (3, 5), (0, 3), (3, 4), (1, 5), (2, 5), (1, 4), (0, 2), (2, 4)]",
beaad233,8,8,3,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,,,,7.889951591804257,,1.443151940966022,,,,266.174512386322,266.174512386322,False,,0.0,0.0,,,266.1989209651947,2026-06-22 22:50:45,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,10,,1,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
9422aeb3,6,9,1,50.0,False,False,"[1, 1, 1]",5.999999999999998,,,,,,,,,,,6.663627552032855,,1.1106045920054761,,,,71.40801453590393,71.40801453590393,False,,0.0,0.0,,,71.4183783531189,2026-06-22 22:50:49,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,True,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,9,,2,"[(0, 1), (3, 5), (0, 3), (3, 4), (1, 5), (2, 5), (1, 4), (0, 2), (2, 4)]",
fec8f0cd,6,9,3,50.0,False,False,"[1, 1, 1]",5.999999999999998,,,,,,,,,,,9.047487173732756,,1.5079145289554599,,,,230.43642926216125,230.43642926216125,False,,0.0,0.0,,,230.4481658935547,2026-06-22 22:51:17,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,True,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,2,,2,"[(0, 1), (3, 5), (0, 3), (3, 4), (1, 5), (2, 5), (1, 4), (0, 2), (2, 4)]",
14d67e2f,6,9,1,50.0,False,False,"[1, 1, 1]",5.999999999999998,,,,,,,,,,,6.66405107495691,,1.1106751791594853,,,,71.65023636817932,71.65023636817932,False,,0.0,0.0,,,71.66102194786072,2026-06-22 22:51:21,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,True,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,10,,2,"[(0, 1), (3, 5), (0, 3), (3, 4), (1, 5), (2, 5), (1, 4), (0, 2), (2, 4)]",
19b3fb6c,8,8,1,50.0,False,False,"[1, 1, 1]",5.427590733424281,,,,,,,,,,,9.132024440945186,,1.682518983000726,,,,76.4728581905365,76.4728581905365,False,,0.0,0.0,,,76.48671960830688,2026-06-22 22:52:07,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,1,,3,"[(2, 7), (2, 6), (0, 7), (3, 5), (4, 6), (3, 4), (1, 5), (1, 7)]",
3beea486,6,9,3,50.0,False,False,"[1, 1, 1]",5.999999999999998,,,,,,,,,,,9.698985115475095,,1.6164975192458495,,,,230.01778936386108,230.01778936386108,False,,0.0,0.0,,,230.02413272857666,2026-06-22 22:52:07,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,True,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,3,,2,"[(0, 1), (3, 5), (0, 3), (3, 4), (1, 5), (2, 5), (1, 4), (0, 2), (2, 4)]",
e83bcf2e,6,9,3,50.0,False,False,"[1, 1, 1]",5.999999999999998,,,,,,,,,,,9.700732809907063,,1.6167888016511776,,,,231.7065625190735,231.7065625190735,False,,0.0,0.0,,,231.72909116744995,2026-06-22 22:52:15,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,True,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,4,,2,"[(0, 1), (3, 5), (0, 3), (3, 4), (1, 5), (2, 5), (1, 4), (0, 2), (2, 4)]",
fa59f3de,6,9,3,50.0,False,False,"[1, 1, 1]",5.999999999999998,,,,,,,,,,,9.075928232469403,,1.5126547054115675,,,,231.8964946269989,231.8964946269989,False,,0.0,0.0,,,231.90768384933472,2026-06-22 22:52:16,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,True,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,5,,2,"[(0, 1), (3, 5), (0, 3), (3, 4), (1, 5), (2, 5), (1, 4), (0, 2), (2, 4)]",
3ec1283c,6,9,3,50.0,False,False,"[1, 1, 1]",5.999999999999998,,,,,,,,,,,9.449279856019647,,1.574879976003275,,,,232.50776410102844,232.50776410102844,False,,0.0,0.0,,,232.51387786865234,2026-06-22 22:52:17,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,True,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,6,,2,"[(0, 1), (3, 5), (0, 3), (3, 4), (1, 5), (2, 5), (1, 4), (0, 2), (2, 4)]",
af8c7203,8,8,1,50.0,False,False,"[1, 1, 1]",5.427590733424281,,,,,,,,,,,5.296221045491747,,0.9757959480762743,,,,76.80462551116943,76.80462551116943,False,,0.0,0.0,,,76.81550312042236,2026-06-22 22:52:43,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,2,,3,"[(2, 7), (2, 6), (0, 7), (3, 5), (4, 6), (3, 4), (1, 5), (1, 7)]",
9b48a5ec,6,9,3,50.0,False,False,"[1, 1, 1]",5.999999999999998,,,,,,,,,,,9.284258188987772,,1.547376364831296,,,,236.07555508613586,236.07555508613586,False,,0.0,0.0,,,236.0877559185028,2026-06-22 22:52:47,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,True,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,7,,2,"[(0, 1), (3, 5), (0, 3), (3, 4), (1, 5), (2, 5), (1, 4), (0, 2), (2, 4)]",
4bb90182,8,8,5,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,,,,10.143384678695199,,1.8553276425966638,,,,609.3531222343445,609.3531222343445,False,,0.0,0.0,,,609.3641123771667,2026-06-22 22:53:09,x86_64,dacsgpu0002,,64,64,3.11.15,0.24,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,2,,1,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
8056d5e5,8,8,5,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,,,,8.922062297605848,,1.6319354272825413,,,,609.8271141052246,609.8271141052246,False,,0.0,0.0,,,609.837381362915,2026-06-22 22:53:10,x86_64,dacsgpu0002,,64,64,3.11.15,0.24,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,4,,1,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
